倉庫名,品番,月,数量
九州物流,IE2525SC,2025-06-01,0.0
九州物流,IE2525SC,2025-07-01,0.0
九州物流,IE2525SC,2025-08-01,0.0
九州物流,IE2525SC,2025-09-01,0.0
九州物流,IE2525SC,2025-10-01,2.0
九州物流,IE2525SC,2025-11-01,0.0
九州物流,IE2525SC,2025-12-01,0.0
九州物流,IE2525SC,2026-01-01,0.0
九州物流,IE2525SC,2026-02-01,0.0
九州物流,IE2525SC,2026-03-01,0.0
九州物流,IE2525SC2,2025-04-01,1.0
九州物流,IE2525SC2,2025-05-01,5.0
九州物流,IE2525SC2,2025-06-01,0.0
九州物流,IE2525SC2,2025-07-01,0.0
九州物流,IE2525SC2,2025-08-01,8.0
九州物流,IE2525SC2,2025-09-01,5.0
九州物流,IE2525SC2,2025-10-01,5.0
九州物流,IE2525SC2,2025-11-01,0.0
九州物流,IE2525SC2,2025-12-01,0.0
九州物流,IE2525SC2,2026-01-01,1.0
九州物流,IE2525SC2,2026-02-01,4.0
九州物流,IE2525SC2,2026-03-01,1.0
九州物流,IE2525SG,2025-04-01,0.0
九州物流,IE2525SG,2025-05-01,0.0
九州物流,IE2525SG,2025-06-01,5.0
九州物流,IE2525SG,2025-07-01,1.0
九州物流,IE2525SG,2025-08-01,0.0
九州物流,IE2525SG,2025-09-01,3.0
九州物流,IE2525SG,2025-10-01,0.0
九州物流,IE2525SG,2025-11-01,5.0
九州物流,IE2525SG,2025-12-01,2.0
九州物流,IE2525SG,2026-01-01,0.0
九州物流,IE2525SG,2026-02-01,0.0
九州物流,IE2525SG,2026-03-01,2.0
九州物流,IE3010SC2,2025-04-01,3.0
九州物流,IE3010SC2,2025-05-01,1.0
九州物流,IE3010SC2,2025-06-01,1.0
九州物流,IE3010SC2,2025-07-01,0.0
九州物流,IE3010SC2,2025-08-01,0.0
九州物流,IE3010SC2,2025-09-01,0.0
九州物流,IE3010SC2,2025-10-01,0.0
九州物流,IE3010SC2,2025-11-01,0.0
九州物流,IE3010SC2,2025-12-01,0.0
九州物流,IE3010SC2,2026-01-01,0.0
九州物流,IE3010SC2,2026-02-01,2.0
九州物流,IE3010SC2,2026-03-01,1.0
九州物流,IE3010SG,2025-04-01,0.0
九州物流,IE3010SG,2025-05-01,0.0
九州物流,IE3010SG,2025-06-01,0.0
九州物流,IE3010SG,2025-07-01,0.0
九州物流,IE3010SG,2025-08-01,0.0
九州物流,IE3010SG,2025-09-01,1.0
九州物流,IE3010SG,2025-10-01,0.0
九州物流,IE3010SG,2025-11-01,0.0
九州物流,IE3010SG,2025-12-01,0.0
九州物流,IE3010SG,2026-01-01,0.0
九州物流,IE3010SG,2026-02-01,0.0
九州物流,IE3010SG,2026-03-01,1.0
九州物流,IE3015SC,2025-04-01,0.0
九州物流,IE3015SC,2025-05-01,0.0
九州物流,IE3015SC,2025-06-01,0.0
九州物流,IE3015SC,2025-07-01,0.0
九州物流,IE3015SC,2025-08-01,0.0
九州物流,IE3015SC,2025-09-01,0.0
九州物流,IE3015SC,2025-10-01,0.0
九州物流,IE3015SC,2025-11-01,2.0
九州物流,IE3015SC,2025-12-01,0.0
九州物流,IE3015SC,2026-01-01,0.0
九州物流,IE3015SC,2026-02-01,0.0
九州物流,IE3015SC,2026-03-01,0.0
九州物流,IE3015SC2,2025-04-01,2.0
九州物流,IE3015SC2,2025-05-01,2.0
九州物流,IE3015SC2,2025-06-01,4.0
九州物流,IE3015SC2,2025-07-01,0.0
九州物流,IE3015SC2,2025-08-01,1.0
九州物流,IE3015SC2,2025-09-01,0.0
九州物流,IE3015SC2,2025-10-01,0.0
九州物流,IE3015SC2,2025-11-01,0.0
九州物流,IE3015SC2,2025-12-01,0.0
九州物流,IE3015SC2,2026-01-01,0.0
九州物流,IE3015SC2,2026-02-01,1.0
九州物流,IE3015SC2,2026-03-01,6.0
九州物流,IE3015SG,2025-04-01,0.0
九州物流,IE3015SG,2025-05-01,0.0
九州物流,IE3015SG,2025-06-01,0.0
九州物流,IE3015SG,2025-07-01,7.0
九州物流,IE3015SG,2025-08-01,0.0
九州物流,IE3015SG,2025-09-01,3.0
九州物流,IE3015SG,2025-10-01,0.0
九州物流,IE3015SG,2025-11-01,0.0
九州物流,IE3015SG,2025-12-01,0.0
九州物流,IE3015SG,2026-01-01,0.0
九州物流,IE3015SG,2026-02-01,2.0
九州物流,IE3015SG,2026-03-01,1.0
九州物流,IE3015SGW,2025-04-01,0.0
九州物流,IE3015SGW,2025-05-01,0.0
九州物流,IE3015SGW,2025-06-01,0.0
九州物流,IE3015SGW,2025-07-01,0.0
九州物流,IE3015SGW,2025-08-01,0.0
九州物流,IE3015SGW,2025-09-01,0.0
九州物流,IE3015SGW,2025-10-01,0.0
九州物流,IE3015SGW,2025-11-01,2.0
九州物流,IE3015SGW,2025-12-01,0.0
九州物流,IE3015SGW,2026-01-01,0.0
九州物流,IE3015SGW,2026-02-01,0.0
九州物流,IE3015SGW,2026-03-01,0.0
九州物流,IE3015WG,2025-04-01,1.0
九州物流,IE3015WG,2025-05-01,0.0
九州物流,IE3015WG,2025-06-01,0.0
九州物流,IE3015WG,2025-07-01,0.0
九州物流,IE3015WG,2025-08-01,0.0
九州物流,IE3015WG,2025-09-01,0.0
九州物流,IE3015WG,2025-10-01,0.0
九州物流,IE3015WG,2025-11-01,0.0
九州物流,IE3015WG,2025-12-01,0.0
九州物流,IE3015WG,2026-01-01,0.0
九州物流,IE3015WG,2026-02-01,0.0
九州物流,IE3015WG,2026-03-01,0.0
九州物流,IE3020SC2,2025-04-01,4.0
九州物流,IE3020SC2,2025-05-01,1.0
九州物流,IE3020SC2,2025-06-01,6.0
九州物流,IE3020SC2,2025-07-01,1.0
九州物流,IE3020SC2,2025-08-01,8.0
九州物流,IE3020SC2,2025-09-01,6.0
九州物流,IE3020SC2,2025-10-01,4.0
九州物流,IE3020SC2,2025-11-01,0.0
九州物流,IE3020SC2,2025-12-01,1.0
九州物流,IE3020SC2,2026-01-01,3.0
九州物流,IE3020SC2,2026-02-01,14.0
九州物流,IE3020SC2,2026-03-01,4.0
九州物流,IE3020SG,2025-04-01,4.0
九州物流,IE3020SG,2025-05-01,3.0
九州物流,IE3020SG,2025-06-01,5.0
九州物流,IE3020SG,2025-07-01,2.0
九州物流,IE3020SG,2025-08-01,3.0
九州物流,IE3020SG,2025-09-01,4.0
九州物流,IE3020SG,2025-10-01,1.0
九州物流,IE3020SG,2025-11-01,0.0
九州物流,IE3020SG,2025-12-01,20.0
九州物流,IE3020SG,2026-01-01,1.0
九州物流,IE3020SG,2026-02-01,10.0
九州物流,IE3020SG,2026-03-01,0.0
九州物流,IE3020SGW,2025-04-01,0.0
九州物流,IE3020SGW,2025-05-01,0.0
九州物流,IE3020SGW,2025-06-01,0.0
九州物流,IE3020SGW,2025-07-01,0.0
九州物流,IE3020SGW,2025-08-01,0.0
九州物流,IE3020SGW,2025-09-01,0.0
九州物流,IE3020SGW,2025-10-01,0.0
九州物流,IE3020SGW,2025-11-01,0.0
九州物流,IE3020SGW,2025-12-01,2.0
九州物流,IE3020SGW,2026-01-01,0.0
九州物流,IE3020SGW,2026-02-01,0.0
九州物流,IE3020SGW,2026-03-01,0.0
九州物流,IE3020WG,2025-04-01,0.0
九州物流,IE3020WG,2025-05-01,0.0
九州物流,IE3020WG,2025-06-01,0.0
九州物流,IE3020WG,2025-07-01,0.0
九州物流,IE3020WG,2025-08-01,0.0
九州物流,IE3020WG,2025-09-01,3.0
九州物流,IE3020WG,2025-10-01,0.0
九州物流,IE3020WG,2025-11-01,0.0
九州物流,IE3020WG,2025-12-01,0.0
九州物流,IE3020WG,2026-01-01,0.0
九州物流,IE3020WG,2026-02-01,0.0
九州物流,IE3020WG,2026-03-01,0.0
九州物流,IE3025SC,2025-04-01,0.0
九州物流,IE3025SC,2025-05-01,0.0
九州物流,IE3025SC,2025-06-01,2.0
九州物流,IE3025SC,2025-07-01,4.0
九州物流,IE3025SC,2025-08-01,5.0
九州物流,IE3025SC,2025-09-01,6.0
九州物流,IE3025SC,2025-10-01,0.0
九州物流,IE3025SC,2025-11-01,10.0
九州物流,IE3025SC,2025-12-01,0.0
九州物流,IE3025SC,2026-01-01,0.0
九州物流,IE3025SC,2026-02-01,0.0
九州物流,IE3025SC,2026-03-01,0.0
九州物流,IE3025SG,2025-04-01,0.0
九州物流,IE3025SG,2025-05-01,0.0
九州物流,IE3025SG,2025-06-01,0.0
九州物流,IE3025SG,2025-07-01,0.0
九州物流,IE3025SG,2025-08-01,0.0
九州物流,IE3025SG,2025-09-01,0.0
九州物流,IE3025SG,2025-10-01,0.0
九州物流,IE3025SG,2025-11-01,0.0
九州物流,IE3025SG,2025-12-01,0.0
九州物流,IE3025SG,2026-01-01,1.0
九州物流,IE3025SG,2026-02-01,0.0
九州物流,IE3025SG,2026-03-01,1.0
九州物流,IE3025WG,2025-04-01,0.0
九州物流,IE3025WG,2025-05-01,0.0
九州物流,IE3025WG,2025-06-01,0.0
九州物流,IE3025WG,2025-07-01,0.0
九州物流,IE3025WG,2025-08-01,1.0
九州物流,IE3025WG,2025-09-01,0.0
九州物流,IE3025WG,2025-10-01,0.0
九州物流,IE3025WG,2025-11-01,0.0
九州物流,IE3025WG,2025-12-01,0.0
九州物流,IE3025WG,2026-01-01,0.0
九州物流,IE3025WG,2026-02-01,0.0
九州物流,IE3025WG,2026-03-01,0.0
九州物流,IE3030SC,2025-04-01,0.0
九州物流,IE3030SC,2025-05-01,0.0
九州物流,IE3030SC,2025-06-01,0.0
九州物流,IE3030SC,2025-07-01,0.0
九州物流,IE3030SC,2025-08-01,0.0
九州物流,IE3030SC,2025-09-01,3.0
九州物流,IE3030SC,2025-10-01,0.0
九州物流,IE3030SC,2025-11-01,0.0
九州物流,IE3030SC,2025-12-01,0.0
九州物流,IE3030SC,2026-01-01,0.0
九州物流,IE3030SC,2026-02-01,0.0
九州物流,IE3030SC,2026-03-01,0.0
九州物流,IE3030SC2,2025-04-01,1.0
九州物流,IE3030SC2,2025-05-01,2.0
九州物流,IE3030SC2,2025-06-01,4.0
九州物流,IE3030SC2,2025-07-01,2.0
九州物流,IE3030SC2,2025-08-01,0.0
九州物流,IE3030SC2,2025-09-01,4.0
九州物流,IE3030SC2,2025-10-01,1.0
九州物流,IE3030SC2,2025-11-01,7.0
九州物流,IE3030SC2,2025-12-01,2.0
九州物流,IE3030SC2,2026-01-01,1.0
九州物流,IE3030SC2,2026-02-01,2.0
九州物流,IE3030SC2,2026-03-01,1.0
九州物流,IE3030SG,2025-04-01,7.0
九州物流,IE3030SG,2025-05-01,3.0
九州物流,IE3030SG,2025-06-01,3.0
九州物流,IE3030SG,2025-07-01,7.0
九州物流,IE3030SG,2025-08-01,10.0
九州物流,IE3030SG,2025-09-01,8.0
九州物流,IE3030SG,2025-10-01,6.0
九州物流,IE3030SG,2025-11-01,3.0
九州物流,IE3030SG,2025-12-01,1.0
九州物流,IE3030SG,2026-01-01,1.0
九州物流,IE3030SG,2026-02-01,5.0
九州物流,IE3030SG,2026-03-01,5.0
九州物流,IE3030SGW,2025-04-01,0.0
九州物流,IE3030SGW,2025-05-01,0.0
九州物流,IE3030SGW,2025-06-01,0.0
九州物流,IE3030SGW,2025-07-01,0.0
九州物流,IE3030SGW,2025-08-01,0.0
九州物流,IE3030SGW,2025-09-01,0.0
九州物流,IE3030SGW,2025-10-01,0.0
九州物流,IE3030SGW,2025-11-01,0.0
九州物流,IE3030SGW,2025-12-01,6.0
九州物流,IE3030SGW,2026-01-01,0.0
九州物流,IE3030SGW,2026-02-01,0.0
九州物流,IE3030SGW,2026-03-01,0.0
九州物流,IE3030WG,2025-04-01,0.0
九州物流,IE3030WG,2025-05-01,0.0
九州物流,IE3030WG,2025-06-01,0.0
九州物流,IE3030WG,2025-07-01,1.0
九州物流,IE3030WG,2025-08-01,0.0
九州物流,IE3030WG,2025-09-01,2.0
九州物流,IE3030WG,2025-10-01,0.0
九州物流,IE3030WG,2025-11-01,0.0
九州物流,IE3030WG,2025-12-01,0.0
九州物流,IE3030WG,2026-01-01,1.0
九州物流,IE3030WG,2026-02-01,0.0
九州物流,IE3030WG,2026-03-01,0.0
九州物流,IE3520SC,2025-04-01,0.0
九州物流,IE3520SC,2025-05-01,0.0
九州物流,IE3520SC,2025-06-01,0.0
九州物流,IE3520SC,2025-07-01,0.0
九州物流,IE3520SC,2025-08-01,6.0
九州物流,IE3520SC,2025-09-01,0.0
九州物流,IE3520SC,2025-10-01,0.0
九州物流,IE3520SC,2025-11-01,0.0
九州物流,IE3520SC,2025-12-01,0.0
九州物流,IE3520SC,2026-01-01,0.0
九州物流,IE3520SC,2026-02-01,2.0
九州物流,IE3520SC,2026-03-01,4.0
九州物流,IE3520SG,2025-04-01,0.0
九州物流,IE3520SG,2025-05-01,0.0
九州物流,IE3520SG,2025-06-01,0.0
九州物流,IE3520SG,2025-07-01,0.0
九州物流,IE3520SG,2025-08-01,0.0
九州物流,IE3520SG,2025-09-01,8.0
九州物流,IE3520SG,2025-10-01,1.0
九州物流,IE3520SG,2025-11-01,0.0
九州物流,IE3520SG,2025-12-01,0.0
九州物流,IE3520SG,2026-01-01,0.0
九州物流,IE3520SG,2026-02-01,0.0
九州物流,IE3520SG,2026-03-01,0.0
九州物流,IE3530SC,2025-04-01,1.0
九州物流,IE3530SC,2025-05-01,0.0
九州物流,IE3530SC,2025-06-01,0.0
九州物流,IE3530SC,2025-07-01,0.0
九州物流,IE3530SC,2025-08-01,0.0
九州物流,IE3530SC,2025-09-01,0.0
九州物流,IE3530SC,2025-10-01,0.0
九州物流,IE3530SC,2025-11-01,0.0
九州物流,IE3530SC,2025-12-01,0.0
九州物流,IE3530SC,2026-01-01,0.0
九州物流,IE3530SC,2026-02-01,0.0
九州物流,IE3530SC,2026-03-01,0.0
九州物流,IE3530SG,2025-04-01,0.0
九州物流,IE3530SG,2025-05-01,0.0
九州物流,IE3530SG,2025-06-01,0.0
九州物流,IE3530SG,2025-07-01,0.0
九州物流,IE3530SG,2025-08-01,0.0
九州物流,IE3530SG,2025-09-01,1.0
九州物流,IE3530SG,2025-10-01,0.0
九州物流,IE3530SG,2025-11-01,0.0
九州物流,IE3530SG,2025-12-01,0.0
九州物流,IE3530SG,2026-01-01,0.0
九州物流,IE3530SG,2026-02-01,0.0
九州物流,IE3530SG,2026-03-01,0.0
九州物流,IE4020SC,2025-04-01,2.0
九州物流,IE4020SC,2025-05-01,1.0
九州物流,IE4020SC,2025-06-01,0.0
九州物流,IE4020SC,2025-07-01,0.0
九州物流,IE4020SC,2025-08-01,0.0
九州物流,IE4020SC,2025-09-01,0.0
九州物流,IE4020SC,2025-10-01,0.0
九州物流,IE4020SC,2025-11-01,0.0
九州物流,IE4020SC,2025-12-01,0.0
九州物流,IE4020SC,2026-01-01,0.0
九州物流,IE4020SC,2026-02-01,0.0
九州物流,IE4020SC,2026-03-01,0.0
九州物流,IE4020SC2,2025-04-01,2.0
九州物流,IE4020SC2,2025-05-01,2.0
九州物流,IE4020SC2,2025-06-01,1.0
九州物流,IE4020SC2,2025-07-01,4.0
九州物流,IE4020SC2,2025-08-01,1.0
九州物流,IE4020SC2,2025-09-01,3.0
九州物流,IE4020SC2,2025-10-01,0.0
九州物流,IE4020SC2,2025-11-01,1.0
九州物流,IE4020SC2,2025-12-01,0.0
九州物流,IE4020SC2,2026-01-01,0.0
九州物流,IE4020SC2,2026-02-01,1.0
九州物流,IE4020SC2,2026-03-01,1.0
九州物流,IE4020SG,2025-04-01,2.0
九州物流,IE4020SG,2025-05-01,2.0
九州物流,IE4020SG,2025-06-01,0.0
九州物流,IE4020SG,2025-07-01,0.0
九州物流,IE4020SG,2025-08-01,1.0
九州物流,IE4020SG,2025-09-01,3.0
九州物流,IE4020SG,2025-10-01,1.0
九州物流,IE4020SG,2025-11-01,1.0
九州物流,IE4020SG,2025-12-01,0.0
九州物流,IE4020SG,2026-01-01,0.0
九州物流,IE4020SG,2026-02-01,3.0
九州物流,IE4020SG,2026-03-01,0.0
九州物流,IE4030SC,2025-04-01,0.0
九州物流,IE4030SC,2025-05-01,0.0
九州物流,IE4030SC,2025-06-01,0.0
九州物流,IE4030SC,2025-07-01,0.0
九州物流,IE4030SC,2025-08-01,0.0
九州物流,IE4030SC,2025-09-01,1.0
九州物流,IE4030SC,2025-10-01,0.0
九州物流,IE4030SC,2025-11-01,0.0
九州物流,IE4030SC,2025-12-01,0.0
九州物流,IE4030SC,2026-01-01,0.0
九州物流,IE4030SC,2026-02-01,0.0
九州物流,IE4030SC,2026-03-01,0.0
九州物流,IE4030SC2,2025-04-01,2.0
九州物流,IE4030SC2,2025-05-01,5.0
九州物流,IE4030SC2,2025-06-01,2.0
九州物流,IE4030SC2,2025-07-01,0.0
九州物流,IE4030SC2,2025-08-01,2.0
九州物流,IE4030SC2,2025-09-01,0.0
九州物流,IE4030SC2,2025-10-01,0.0
九州物流,IE4030SC2,2025-11-01,0.0
九州物流,IE4030SC2,2025-12-01,0.0
九州物流,IE4030SC2,2026-01-01,0.0
九州物流,IE4030SC2,2026-02-01,0.0
九州物流,IE4030SC2,2026-03-01,1.0
九州物流,IE4030SG,2025-04-01,4.0
九州物流,IE4030SG,2025-05-01,1.0
九州物流,IE4030SG,2025-06-01,1.0
九州物流,IE4030SG,2025-07-01,2.0
九州物流,IE4030SG,2025-08-01,0.0
九州物流,IE4030SG,2025-09-01,2.0
九州物流,IE4030SG,2025-10-01,0.0
九州物流,IE4030SG,2025-11-01,8.0
九州物流,IE4030SG,2025-12-01,0.0
九州物流,IE4030SG,2026-01-01,0.0
九州物流,IE4030SG,2026-02-01,1.0
九州物流,IE4030SG,2026-03-01,1.0
九州物流,IE4040SC,2025-04-01,0.0
九州物流,IE4040SC,2025-05-01,0.0
九州物流,IE4040SC,2025-06-01,0.0
九州物流,IE4040SC,2025-07-01,0.0
九州物流,IE4040SC,2025-08-01,1.0
九州物流,IE4040SC,2025-09-01,0.0
九州物流,IE4040SC,2025-10-01,0.0
九州物流,IE4040SC,2025-11-01,0.0
九州物流,IE4040SC,2025-12-01,0.0
九州物流,IE4040SC,2026-01-01,0.0
九州物流,IE4040SC,2026-02-01,0.0
九州物流,IE4040SC,2026-03-01,0.0
九州物流,IE4040SC2,2025-04-01,0.0
九州物流,IE4040SC2,2025-05-01,0.0
九州物流,IE4040SC2,2025-06-01,1.0
九州物流,IE4040SC2,2025-07-01,0.0
九州物流,IE4040SC2,2025-08-01,2.0
九州物流,IE4040SC2,2025-09-01,0.0
九州物流,IE4040SC2,2025-10-01,0.0
九州物流,IE4040SC2,2025-11-01,0.0
九州物流,IE4040SC2,2025-12-01,1.0
九州物流,IE4040SC2,2026-01-01,4.0
九州物流,IE4040SC2,2026-02-01,0.0
九州物流,IE4040SC2,2026-03-01,0.0
九州物流,IE4040SG,2025-04-01,3.0
九州物流,IE4040SG,2025-05-01,3.0
九州物流,IE4040SG,2025-06-01,2.0
九州物流,IE4040SG,2025-07-01,0.0
九州物流,IE4040SG,2025-08-01,4.0
九州物流,IE4040SG,2025-09-01,8.0
九州物流,IE4040SG,2025-10-01,0.0
九州物流,IE4040SG,2025-11-01,0.0
九州物流,IE4040SG,2025-12-01,0.0
九州物流,IE4040SG,2026-01-01,0.0
九州物流,IE4040SG,2026-02-01,0.0
九州物流,IE4040SG,2026-03-01,0.0
九州物流,IE4040WG,2025-04-01,0.0
九州物流,IE4040WG,2025-05-01,0.0
九州物流,IE4040WG,2025-06-01,0.0
九州物流,IE4040WG,2025-07-01,12.0
九州物流,IE4040WG,2025-08-01,0.0
九州物流,IE4040WG,2025-09-01,0.0
九州物流,IE4040WG,2025-10-01,0.0
九州物流,IE4040WG,2025-11-01,0.0
九州物流,IE4040WG,2025-12-01,0.0
九州物流,IE4040WG,2026-01-01,0.0
九州物流,IE4040WG,2026-02-01,0.0
九州物流,IE4040WG,2026-03-01,0.0
九州物流,IE5020SC,2025-04-01,2.0
九州物流,IE5020SC,2025-05-01,3.0
九州物流,IE5020SC,2025-06-01,0.0
九州物流,IE5020SC,2025-07-01,0.0
九州物流,IE5020SC,2025-08-01,0.0
九州物流,IE5020SC,2025-09-01,0.0
九州物流,IE5020SC,2025-10-01,0.0
九州物流,IE5020SC,2025-11-01,0.0
九州物流,IE5020SC,2025-12-01,0.0
九州物流,IE5020SC,2026-01-01,0.0
九州物流,IE5020SC,2026-02-01,3.0
九州物流,IE5020SC,2026-03-01,0.0
九州物流,IE5020SG,2025-04-01,0.0
九州物流,IE5020SG,2025-05-01,0.0
九州物流,IE5020SG,2025-06-01,0.0
九州物流,IE5020SG,2025-07-01,0.0
九州物流,IE5020SG,2025-08-01,0.0
九州物流,IE5020SG,2025-09-01,0.0
九州物流,IE5020SG,2025-10-01,0.0
九州物流,IE5020SG,2025-11-01,0.0
九州物流,IE5020SG,2025-12-01,0.0
九州物流,IE5020SG,2026-01-01,1.0
九州物流,IE5020SG,2026-02-01,0.0
九州物流,IE5020SG,2026-03-01,0.0
九州物流,IE5030SC,2025-04-01,0.0
九州物流,IE5030SC,2025-05-01,2.0
九州物流,IE5030SC,2025-06-01,0.0
九州物流,IE5030SC,2025-07-01,0.0
九州物流,IE5030SC,2025-08-01,0.0
九州物流,IE5030SC,2025-09-01,0.0
九州物流,IE5030SC,2025-10-01,0.0
九州物流,IE5030SC,2025-11-01,4.0
九州物流,IE5030SC,2025-12-01,0.0
九州物流,IE5030SC,2026-01-01,0.0
九州物流,IE5030SC,2026-02-01,0.0
九州物流,IE5030SC,2026-03-01,0.0
九州物流,IE5030SC2,2025-04-01,6.0
九州物流,IE5030SC2,2025-05-01,0.0
九州物流,IE5030SC2,2025-06-01,1.0
九州物流,IE5030SC2,2025-07-01,0.0
九州物流,IE5030SC2,2025-08-01,3.0
九州物流,IE5030SC2,2025-09-01,2.0
九州物流,IE5030SC2,2025-10-01,5.0
九州物流,IE5030SC2,2025-11-01,5.0
九州物流,IE5030SC2,2025-12-01,0.0
九州物流,IE5030SC2,2026-01-01,1.0
九州物流,IE5030SC2,2026-02-01,3.0
九州物流,IE5030SC2,2026-03-01,0.0
九州物流,IE5030SG,2025-04-01,0.0
九州物流,IE5030SG,2025-05-01,2.0
九州物流,IE5030SG,2025-06-01,0.0
九州物流,IE5030SG,2025-07-01,0.0
九州物流,IE5030SG,2025-08-01,0.0
九州物流,IE5030SG,2025-09-01,0.0
九州物流,IE5030SG,2025-10-01,0.0
九州物流,IE5030SG,2025-11-01,2.0
九州物流,IE5030SG,2025-12-01,1.0
九州物流,IE5030SG,2026-01-01,0.0
九州物流,IE5030SG,2026-02-01,0.0
九州物流,IE5030SG,2026-03-01,0.0
九州物流,IE5040SC,2025-04-01,1.0
九州物流,IE5040SC,2025-05-01,1.0
九州物流,IE5040SC,2025-06-01,0.0
九州物流,IE5040SC,2025-07-01,2.0
九州物流,IE5040SC,2025-08-01,0.0
九州物流,IE5040SC,2025-09-01,0.0
九州物流,IE5040SC,2025-10-01,2.0
九州物流,IE5040SC,2025-11-01,0.0
九州物流,IE5040SC,2025-12-01,1.0
九州物流,IE5040SC,2026-01-01,0.0
九州物流,IE5040SC,2026-02-01,0.0
九州物流,IE5040SC,2026-03-01,1.0
九州物流,IE5040SG,2025-04-01,0.0
九州物流,IE5040SG,2025-05-01,0.0
九州物流,IE5040SG,2025-06-01,0.0
九州物流,IE5040SG,2025-07-01,1.0
九州物流,IE5040SG,2025-08-01,0.0
九州物流,IE5040SG,2025-09-01,0.0
九州物流,IE5040SG,2025-10-01,0.0
九州物流,IE5040SG,2025-11-01,0.0
九州物流,IE5040SG,2025-12-01,0.0
九州物流,IE5040SG,2026-01-01,0.0
九州物流,IE5040SG,2026-02-01,1.0
九州物流,IE5040SG,2026-03-01,0.0
九州物流,IE5040SGW,2025-04-01,0.0
九州物流,IE5040SGW,2025-05-01,0.0
九州物流,IE5040SGW,2025-06-01,0.0
九州物流,IE5040SGW,2025-07-01,1.0
九州物流,IE5040SGW,2025-08-01,0.0
九州物流,IE5040SGW,2025-09-01,0.0
九州物流,IE5040SGW,2025-10-01,0.0
九州物流,IE5040SGW,2025-11-01,0.0
九州物流,IE5040SGW,2025-12-01,0.0
九州物流,IE5040SGW,2026-01-01,0.0
九州物流,IE5040SGW,2026-02-01,0.0
九州物流,IE5040SGW,2026-03-01,0.0
九州物流,IE5050SC,2025-04-01,0.0
九州物流,IE5050SC,2025-05-01,0.0
九州物流,IE5050SC,2025-06-01,0.0
九州物流,IE5050SC,2025-07-01,0.0
九州物流,IE5050SC,2025-08-01,0.0
九州物流,IE5050SC,2025-09-01,0.0
九州物流,IE5050SC,2025-10-01,0.0
九州物流,IE5050SC,2025-11-01,0.0
九州物流,IE5050SC,2025-12-01,0.0
九州物流,IE5050SC,2026-01-01,0.0
九州物流,IE5050SC,2026-02-01,0.0
九州物流,IE5050SC,2026-03-01,1.0
九州物流,IE5050SG,2025-04-01,1.0
九州物流,IE5050SG,2025-05-01,0.0
九州物流,IE5050SG,2025-06-01,3.0
九州物流,IE5050SG,2025-07-01,1.0
九州物流,IE5050SG,2025-08-01,2.0
九州物流,IE5050SG,2025-09-01,7.0
九州物流,IE5050SG,2025-10-01,2.0
九州物流,IE5050SG,2025-11-01,1.0
九州物流,IE5050SG,2025-12-01,0.0
九州物流,IE5050SG,2026-01-01,0.0
九州物流,IE5050SG,2026-02-01,2.0
九州物流,IE5050SG,2026-03-01,4.0
九州物流,IE5050SGP,2025-04-01,0.0
九州物流,IE5050SGP,2025-05-01,0.0
九州物流,IE5050SGP,2025-06-01,0.0
九州物流,IE5050SGP,2025-07-01,0.0
九州物流,IE5050SGP,2025-08-01,0.0
九州物流,IE5050SGP,2025-09-01,0.0
九州物流,IE5050SGP,2025-10-01,0.0
九州物流,IE5050SGP,2025-11-01,0.0
九州物流,IE5050SGP,2025-12-01,0.0
九州物流,IE5050SGP,2026-01-01,0.0
九州物流,IE5050SGP,2026-02-01,0.0
九州物流,IE5050SGP,2026-03-01,1.0
九州物流,IE5050SGW,2025-04-01,0.0
九州物流,IE5050SGW,2025-05-01,0.0
九州物流,IE5050SGW,2025-06-01,0.0
九州物流,IE5050SGW,2025-07-01,0.0
九州物流,IE5050SGW,2025-08-01,0.0
九州物流,IE5050SGW,2025-09-01,0.0
九州物流,IE5050SGW,2025-10-01,0.0
九州物流,IE5050SGW,2025-11-01,0.0
九州物流,IE5050SGW,2025-12-01,0.0
九州物流,IE5050SGW,2026-01-01,1.0
九州物流,IE5050SGW,2026-02-01,0.0
九州物流,IE5050SGW,2026-03-01,0.0
九州物流,IE5050WG,2025-04-01,1.0
九州物流,IE5050WG,2025-05-01,0.0
九州物流,IE5050WG,2025-06-01,0.0
九州物流,IE5050WG,2025-07-01,0.0
九州物流,IE5050WG,2025-08-01,0.0
九州物流,IE5050WG,2025-09-01,0.0
九州物流,IE5050WG,2025-10-01,0.0
九州物流,IE5050WG,2025-11-01,0.0
九州物流,IE5050WG,2025-12-01,0.0
九州物流,IE5050WG,2026-01-01,0.0
九州物流,IE5050WG,2026-02-01,0.0
九州物流,IE5050WG,2026-03-01,0.0
九州物流,IE6030SC,2025-04-01,3.0
九州物流,IE6030SC,2025-05-01,4.0
九州物流,IE6030SC,2025-06-01,2.0
九州物流,IE6030SC,2025-07-01,0.0
九州物流,IE6030SC,2025-08-01,0.0
九州物流,IE6030SC,2025-09-01,1.0
九州物流,IE6030SC,2025-10-01,0.0
九州物流,IE6030SC,2025-11-01,3.0
九州物流,IE6030SC,2025-12-01,0.0
九州物流,IE6030SC,2026-01-01,0.0
九州物流,IE6030SC,2026-02-01,1.0
九州物流,IE6030SC,2026-03-01,1.0
九州物流,IE6030SG,2025-04-01,1.0
九州物流,IE6030SG,2025-05-01,0.0
